"firm","year","Y","K","L","I"
86,8,30.3081316033277,8.99322150827639,51.4304833515343,0.152398089098268
87,8,46.8195844969989,14.5905675106627,227.528700479632,0.561629185937574
88,8,14.2202074864395,5.83138746076004,4.32639095183597,0.0787910941634355
89,8,23.311178863606,7.79925473670462,18.2158165529114,0.359750584958055
90,8,18.6546095896011,5.95431383405092,49.2804467732322,0.128714205935864
91,8,13.3891122489882,6.20575511420977,9.5092424387204,0.263621572275354
92,8,25.1239741166001,10.5325465931917,54.1478049124233,-0.0198246527241156
93,8,23.8721969010056,7.76404661860547,18.624044719833,-0.121609364019595
94,8,53.8415417377042,12.6323125505505,131.202043096087,0.448052042149197
95,8,14.1668823431689,7.27081982070398,1.9837935606737,0.334089734331184
96,8,12.1963214783692,6.75859136083204,30.2513397659976,0.364139640204833
97,8,35.1064250671042,11.7880812816234,97.2796746284665,0.229911341024861
98,8,28.0247244303942,5.10246466376885,43.0059042069929,0.508828148409177
99,8,21.0700478768075,8.34610127283321,111.693962847953,0.0844234163631751
100,8,13.4114833912991,6.14377264228476,13.6959825037262,0.27813627879037
1,9,11.2438314688695,4.90114810267537,23.3373825196232,0.218671092305509
2,9,20.9899846651253,8.70527356784046,33.3386399678456,0.0479551215191693
3,9,10.0057836144513,4.20310869389614,5.62082867450516,-0.0256758563613992
4,9,30.7129522194455,10.663971489577,13.6537760792183,0.392795321246728
5,9,22.3041398420606,7.62736748888115,27.3613302831383,0.1861210659365
6,9,22.8606068141718,14.5905118448932,11.471208316908,-0.0451921740519036
7,9,30.3883785684394,10.9598102949526,59.0094492031178,0.18465990158733
8,9,46.0793888509279,11.8421066193615,65.2164347591102,0.410896557497885
9,9,27.1640414795637,9.83549002871623,16.7416579489756,0.458145142037883
10,9,14.908128118301,13.7366682275876,20.328687406494,0.0194632178849855
11,9,27.5134278004619,7.48879777158351,23.4260412970569,0.284791968854707
12,9,43.6220890901752,7.4187852038848,308.886928443095,0.346093249800054
13,9,33.9581881883041,13.2118310675267,17.2038081358478,0.549239189653023
14,9,11.1739123775231,3.85799553478234,6.15319223278024,0.0911433475642194
15,9,42.2798284465725,9.2351911601852,260.009859063222,0.696464851020002
16,9,21.884315546432,7.06176841219341,3.12523744130945,0.146025007961344
17,9,22.5647803494436,6.61756391938475,69.3086360857591,-0.0241037339968912
18,9,24.6631296638301,8.77052367996343,3.91855507232934,0.328180793646916
19,9,29.3260138121555,9.47246763960507,35.8161796031483,0.0335090337559634
20,9,26.2937379681777,10.0150717138139,31.4238821903302,0.359921705203244
21,9,12.069867713949,7.23801399538467,9.74629917806484,-0.0407843039235569
22,9,33.290569128782,14.9298206048857,12.264023439731,0.31607330635161
23,9,25.6128565895793,8.05724686450795,39.9100582217709,0.308604653402163
24,9,7.58392308448622,4.960457656708,0.939312697155699,-0.0699177410696603
25,9,27.3430429130174,9.40183015694154,29.5045952696851,0.237017624098353
26,9,21.0767182147194,8.89860351400845,11.6934187583436,0.117013605771396
27,9,20.5317991490962,7.37279847796598,96.8291103280067,0.0970172531357824
28,9,27.0532761066198,6.72656590476049,140.426641193836,0.123324236124668
29,9,10.1899959342344,5.19175778558911,4.66108904576054,-0.0693559614391899
30,9,20.9525843820993,8.08726499832592,14.9993531485199,0.0664411927293888
31,9,30.8669819258088,9.36477924693426,42.7895779360196,0.351908966816612
32,9,22.5490017275798,5.97402115163778,66.3884136435937,0.0227168717977476
33,9,38.8656454823546,10.0704513833163,152.960080989586,0.414480567252821
34,9,19.2287622529485,3.93430767134267,59.2916602855172,0.167094315836059
35,9,27.0410240442927,8.81883304224724,18.1586128633386,0.390899545513993
36,9,19.359821554274,4.90532050813163,35.2647988921771,0.127423067853316
37,9,30.5019132007801,7.46177542944917,61.446933015141,0.102414242773682
38,9,17.2554685330653,5.58667277568314,92.3239466406328,-0.0656655166541776
39,9,14.7192107220779,7.22407931537801,5.96311461695118,0.0593329378874112
40,9,36.4753220615673,8.62710338964744,319.174020454216,0.161383604874708
41,9,12.4584603219014,3.37150686073619,24.7102898920116,0.0680367172112798
42,9,35.8077293022837,12.4534609501115,91.7432061733802,0.206541934966708
43,9,26.5273321093353,6.31039937484749,7.58431494955579,0.643691841078309
44,9,21.9314972749701,7.88099355507669,12.8132987924914,0.239969515770003
45,9,20.9986930742542,5.82596457844976,18.7089112153135,0.398173276409129
46,9,11.5692307855177,5.27560302205185,5.51517144407041,0.0895406081485301
47,9,46.9710813864956,18.0400217283032,21.2405102648733,0.388874726643753
48,9,21.6907200712103,10.4606846693335,6.24292432611102,0.288958830205105
49,9,7.72271739627408,3.90638437934118,9.30144144270476,-0.192215807769881
50,9,28.3163983834385,5.36213217999427,89.9234985506898,0.338148830026504
51,9,22.5310300567476,10.4132846787111,14.5783618728704,0.58863869230082
52,9,11.2446723552133,7.98824614630488,1.93141249219725,0.127273974307443
53,9,10.2957101146652,6.79171045972378,27.1048872971311,-0.106851244266039
54,9,13.0928081805564,4.86158709804676,25.3202559577625,0.164344065501285
55,9,24.1833820351751,6.53556714214833,37.2196410133795,0.248501661319185
56,9,38.9299841911093,7.48734029052201,47.0840437486345,-0.00206231428771961
57,9,6.8793460516989,9.87352964702657,0.524668942014753,0.123795893560332
58,9,21.7866131989616,4.53753053113428,139.28120037079,0.266481067062075
59,9,11.2371555706798,4.17330621493285,20.7061129006563,0.0675685693266796
60,9,34.0776087441716,14.9308450336364,52.5725737358626,0.28196716184395
61,9,24.8123189689596,11.5567278152018,6.50670856570674,0.229811869297798
62,9,22.9053978202148,7.36294660019419,43.6255527476062,0.486320934680395
63,9,24.675989954868,11.9901889456082,14.0221133948765,0.372677938813313
64,9,45.1073689163422,11.807028208032,56.0634038147814,0.538508325829857
65,9,7.63579069497632,5.26109184721541,9.01594714968967,-0.151284863829522
66,9,23.5586000910396,17.6479697109541,33.0011311033803,0.152478385397361
67,9,13.729303310623,5.399858492992,29.2910149784608,-0.028856198062606
68,9,18.3553096163692,5.81482585401917,18.7260221236031,0.549515595042596
69,9,15.8446365975711,7.69207496867509,13.2333845902397,0.297913426857724
70,9,21.8080608335475,11.5974598002395,11.9071592029461,0.275202100441997
71,9,65.9863600663494,19.5707546114138,48.8383533107202,0.538133183439128
72,9,16.3538304644602,7.8675259214385,13.150327099271,0.327280841032754
73,9,35.650445373684,10.022975311277,71.8520141226972,0.148708733205391
74,9,16.0307674025752,7.50808034310541,26.6896611784451,0.461853978335365
75,9,10.5150032523277,5.34106783025076,7.79862776092985,0.204337159562242
76,9,20.2912684889274,8.36013926902083,29.4604630528994,-0.217052314012977
77,9,20.5809252846028,10.3589731272686,15.1487885355246,0.362195653059761
78,9,66.7985234678997,18.322018391603,475.407750359708,0.420972725882618
79,9,16.2980944548257,12.1216839442595,5.55089758659233,0.15076558852325
80,9,24.1596320747758,11.3993745113221,18.0381403142122,-0.306510045700338
81,9,21.2068274526466,4.18507151844048,53.8123258604728,0.351575056668555
82,9,28.5530272459739,11.1747690096243,12.9221040884717,0.170462147367556
83,9,34.245773999171,10.5798317856335,25.9762481313197,0.39031516386841
84,9,16.1061339750957,3.21973668976584,16.0112109416062,0.0151595629790524
85,9,20.0066516914681,10.7272812965362,7.35794993721543,0.13612927797208
86,9,28.1142321522877,8.69595852196084,73.2659489855209,0.153977179559121
87,9,17.0443669270103,14.4226683210671,4.52439372934607,0.104208468198304
88,9,14.8442229702734,5.61860918188547,12.5669101533698,0.239710619696645
89,9,18.384790600221,7.76904258482745,2.90254213458068,0.223199977660538
90,9,12.6761644384083,5.78531234828423,5.41885273841739,0.174486359633629
91,9,46.0073208010931,6.15908893077464,329.007411930376,0.114062291619697
92,9,31.7480102350017,9.986094610808,16.3309783621409,0.227958077565573
93,9,26.821490146574,7.25423492365561,231.341785831864,0.174367133176093
94,9,20.2466504622142,12.4487489651722,23.7408510285538,-0.0565833246661462
95,9,24.0636805816438,7.24136856399997,11.0087384110197,0.190414466122831
96,9,27.2615935326466,6.78480143299527,11.0561505455253,0.282539565220003
97,9,30.8610200406541,11.4285885585671,50.8716629334546,0.0122843396347826
98,9,13.9178954001184,5.35616957898958,5.67895312005437,0.38030869205293
99,9,20.8999275640483,8.01321962555473,48.077032570973,0.13172265378152
100,9,16.3132355196305,6.11472028896089,7.08793900452363,0.161888782509879
1,10,13.0058898318568,4.87476178984711,19.5489070672245,0.0525324073188177
2,10,16.7698499855755,8.31796501096761,19.621418779793,0.0790034776958257
3,10,12.067420341418,3.96727740283994,31.3167789964034,0.154624592033773
4,10,32.1927720763177,10.5235682363448,74.6064423732948,0.0411672211589149
5,10,17.7805614230009,7.4321201803736,29.0358353188059,-0.0419598875784516
6,10,41.985952663571,13.8157940785967,95.8281760772286,0.0436433737171709
7,10,43.6738264057192,10.5964796817923,78.9886914453418,0.339035128997831
8,10,37.5201426470314,11.6608978458913,72.7219509452542,0.619561452139818
9,10,21.3391708354262,9.80186066931831,16.051863281732,0.493230664971093
10,10,22.7167789705598,13.0692980340932,73.0457108557294,0.110073344797361
11,10,14.1361856016577,7.39914985185904,11.5702731147636,0.0427132497342901
12,10,21.3829444632416,7.39393919349061,7.93422607682285,0.144220402280155
13,10,25.508810634311,13.1004787038034,31.613726085485,0.171492448514103
14,10,7.18907057168565,3.75623910560744,11.3686590839152,0.141933646123236
15,10,32.6492722800369,9.46989645319594,11.4270213865203,0.481481779883679
16,10,22.4368213517083,6.85470499954509,10.4017640851274,0.359131040511854
17,10,17.4761542241762,6.26258198941862,7.89854971747706,0.0500048474519158
18,10,19.1840592070092,8.66017828961217,7.21503907034831,0.504000394543064
19,10,20.4295487197551,9.03235329138078,16.0095904639972,-0.0562771680877935
20,10,18.4166983191488,9.87423983332643,4.32211842366527,0.26166726411697
21,10,6.65353857092163,6.83532899169188,2.63020141181732,-0.0379781338898596
22,10,35.4959485353404,14.499402880993,6.41786165922993,0.301601411211909
23,10,21.7327351873754,7.96298917468472,26.5838418031406,0.292253942526443
24,10,16.0325332487747,4.64251703280294,10.9661442742623,-0.28788781470321
25,10,35.5168324282266,9.16875627319282,24.5876964468844,0.337453440780687
26,10,17.8835778670406,8.57068694407943,9.24633302755655,-0.0951479427948168
27,10,52.6021917542006,7.10117580720346,368.589691936307,0.248514519879604
28,10,19.0531617683171,6.51356184564713,6.87694723096094,0.526576102312869
29,10,16.3407361928309,4.86281393487046,43.8086912058841,0.0120928242793604
30,10,15.6705994595124,7.74934294113901,19.920304153526,0.201017185614967
31,10,33.7219667643944,9.24844925140416,21.8712293660317,0.285995730229269
32,10,10.1996607462934,5.69803696585364,2.89128556455911,0.237075753863477
33,10,34.2304759140478,9.98140938140332,22.3030330154175,0.487112938152674
34,10,12.0353249615636,3.9046866036116,22.5875117159857,0.122028944466406
35,10,16.2656524739406,8.76879093564887,4.19336575163823,0.213191082955102
36,10,14.8439976731243,4.78747755057836,4.98834107904094,0.364696963032159
37,10,14.3920803497382,7.1911009007504,18.4926116316955,0.01502365165958
38,10,25.2079284862261,5.24167362024481,37.553569093732,0.0129976610387063
39,10,18.2524102519823,6.92220828749652,9.82604779334539,0.340418636472018
40,10,18.3204391749032,8.35713182503978,15.7825291916007,0.0810155365399127
41,10,7.51483261635381,3.27096823491067,9.77800746841069,0.065550669462821
42,10,24.4318057448529,12.0373298375726,18.5781915538554,-0.0698452428301904
43,10,44.356178980713,6.63857124718343,88.1988471159683,0.775888922252468
44,10,21.8259945527495,7.72691339309286,140.360136425314,0.134785404535899
45,10,24.4533812613068,5.9328396259364,30.5052019971449,0.487931600969781
46,10,15.0090186575364,5.10136347909778,19.9589102760586,0.224542938480531
47,10,31.2497219965566,17.5268953685318,29.5823913314015,0.242482235117104
48,10,36.8873287439077,10.2266092660719,71.5233725689459,0.0755017148407652
49,10,8.26518803975663,3.51884935260424,15.2200534343541,0.0699695058117031
50,10,21.8324596660587,5.43217440102106,21.2825413195782,0.149941037782156
51,10,31.8774870518614,10.4812591370764,122.955232916987,0.00509807944656412
52,10,13.790848273753,7.71610781329707,26.111674756217,-0.0350432547952651
53,10,18.1807111914711,6.34527369247155,9.80996645181686,0.108301712919659
54,10,13.5103848347464,4.78285180864571,9.00473964236805,0.277478667869091
55,10,22.4755135205029,6.4572904463601,13.5278849561231,0.0255852719110269
56,10,15.5789047566756,7.11091096170819,15.1463682461018,0.0421581588661584
57,10,25.2158959843138,9.50364905823558,22.722967176717,0.0424996177262183
58,10,12.089955804109,4.57713507163964,34.3259495852859,0.159656843263435
59,10,14.8351605608103,4.03220947351289,19.6286755385075,0.0455523159552566
60,10,47.4281083542234,14.4662699437985,74.652298965542,-0.0397764584532257
61,10,25.1419596577113,11.2087032937395,20.7931207503153,0.246115983655172
62,10,23.2732412345652,7.48112020486488,21.6690233464302,0.409120034895241
63,10,27.6814542955086,11.7633574371411,79.5551960068544,0.10983289606779
64,10,30.9919181648145,11.7551851234602,7.53366210764843,0.282077405643016
65,10,13.4506684641768,4.84675239102512,33.0301405379001,-0.309132258031382
66,10,46.9146837732877,16.9180496108038,576.005842721123,0.0924277850187408
67,10,14.6114941221795,5.10100937027979,9.34518776327674,0.330525208032071
68,10,33.0576410965975,6.07360015636081,61.4012136310169,0.345214173054008
69,10,26.9205704408659,7.60538464709906,71.3501266939391,0.163884809648251
70,10,23.60461414561,11.2927889106696,31.7083971785275,0.157458811273509
71,10,68.81094336507,19.1303500642822,29.6233722095684,0.601885103759114
72,10,18.6613260369356,7.80143046639932,4.59884497436608,0.453013857623883
73,10,23.5606005854265,9.6705352789185,45.4247099753212,0.290490398956961
74,10,25.9966909893499,7.59453030428551,26.2042382081533,0.333622326050301
75,10,7.83646933715537,5.27835159830046,3.81642072067353,0.161260579217924
76,10,10.9557597614537,7.72507999155682,2.49082806701183,0.151811750873159
77,10,20.4911455707094,10.2032201239649,10.0586056245755,0.366894708720905
78,10,63.8279180758558,17.8268901979055,152.756277715726,0.279312963677807
79,10,11.8063489021816,11.6663653355698,7.79856362799074,0.172317161356539
80,10,25.8800773316584,10.5228957400557,19.6641919773342,0.124208451230103
81,10,18.1307629229475,4.32739299918701,27.8241619317638,0.112288798736097
82,10,12.3259574994392,10.7864927065107,1.40589160208025,0.289800940268722
83,10,37.3076179231161,10.4411553602203,50.0129395143153,0.531673660456764
84,10,10.676166842381,3.0739094182566,11.7165413375649,0.173094827995376
85,10,13.9406103853224,10.3270465096814,2.81211184084964,0.298279148109972
86,10,18.0580817504853,8.41513777542192,8.32895725055378,0.100213192384431
87,10,44.8409721521969,13.8057433732121,19.5699816093875,0.332511695920813
88,10,10.9224356868913,5.57738934248784,7.10315409941943,0.215299816226362
89,10,21.0965820138465,7.60379043324661,10.4562011030245,0.305627475785866
90,10,16.6475121250308,5.67053309050365,13.6221799095827,0.075788314943095
91,10,12.4006697214547,5.9651967758556,42.181024117688,0.182548157637424
92,10,16.1256071884523,9.71474795783317,18.8066986092025,0.0699586944964141
93,10,21.1884405530439,7.06589031064892,9.79249470132228,0.237311940687619
94,10,33.5034753003099,11.7697281922474,75.924073804552,0.351571010243599
95,10,19.8042242936341,7.0697146019228,69.3198610192687,0.345626254714225
96,10,27.7377250304124,6.72810092656551,17.421409784274,0.244857908095273
97,10,24.0084557821217,10.8694434702735,61.594148713478,0.0719187366679498
98,10,16.0844456323998,5.46866979209303,14.9283807913564,0.0146046172742107
99,10,14.4970040178134,7.74428129805851,11.5850498591895,-0.102365940721167
100,10,13.0776355600873,5.97087305702272,4.24632010177821,-0.00415850045331759
1,11,9.59100400290443,4.68355610767358,8.57666182178405,0.116580522117347
2,11,29.7439125367903,7.98107023811505,65.662093617126,0.148420333912381
3,11,4.88771099828529,3.92353812473171,2.89118534776724,-0.0381369700869891
4,11,20.8401886496993,10.0385570456865,61.7577761175993,0.210008770881902
5,11,20.9322432991256,7.01855428377646,21.1701791097595,0.109332076636271
6,11,17.7964126406036,13.168647748384,6.71800770702874,-0.102362603481839
7,11,45.1199980566363,10.4056908267005,127.151590535301,0.363261148253637
8,11,41.0141952581056,11.6974144057366,28.0753749306998,0.421609028882841
9,11,20.7080506397094,9.80499830082348,9.77077660949408,0.150211468152567
10,11,20.551562861065,12.5259064771859,4.2009581430492,0.119893969761763
11,11,23.8411275200789,7.07190560900038,249.149324622148,0.0207044079721585
12,11,48.8911501308541,7.16846263609624,166.426052304957,0.246593192880869
13,11,40.0312003242252,12.6169472171273,30.8294802527383,0.141083170142593
14,11,25.0423902950901,3.7103607964503,114.597807192158,0.305103542200949
15,11,27.7158318346853,9.47788341041982,34.07038953008,0.240239437720321
16,11,24.1100954517803,6.87110079007969,6.5848644881684,0.361296505165339
17,11,14.9012511080051,5.9994577373996,21.3417268504601,-0.210174657344621
18,11,23.1773691560193,8.73116976967463,14.552428277083,0.303703724210611
19,11,13.2676269431691,8.52445845872395,56.2076399668542,-0.115684563412135
20,11,19.505834293824,9.64219510577708,15.3885843780724,0.180774032530179
21,11,23.437936939182,6.45558440821743,62.2101601139772,-0.0148390307738942
22,11,41.2742734662706,14.0760341481553,104.369380138617,0.301176720710923
23,11,19.3686736122971,7.85709365847692,14.9667903052931,0.174136144055688
24,11,12.8028859043844,4.12250336645958,22.3361333649957,0.0659721367223059
25,11,13.5954974657158,9.04777190031386,2.17373013368696,0.284975319192416
26,11,12.7812899731852,8.04700465408064,7.81400569728865,0.0867627572830718
27,11,17.1810599672794,6.99463153672289,36.1706871339135,0.101276368376637
28,11,12.3343819540629,6.71445985567764,8.34046514681727,0.48127718277478
29,11,7.1641999832123,4.6317660624063,0.665781788861417,0.154605547501661
30,11,17.5968837362838,7.56289297969703,11.5846241761159,0.0574349548724544
31,11,22.9450967500018,9.07202251906322,19.3159536536615,0.338665559257597
32,11,16.7860552443942,5.65021087142443,8.21017157189478,0.348029419293429
33,11,21.5389300025511,9.96945185048583,3.35970439810968,0.511013851762025
34,11,14.1668847831371,3.83148121789742,20.158037772134,0.223175190549739
35,11,21.2070358501305,8.54354247182152,97.9387060043019,0.261461464040298
36,11,14.3102894500958,4.9128006360816,23.1254148489259,0.131980221180924
37,11,18.9559377435411,6.84656950737246,34.1257477467508,0.0565688691545779
38,11,19.5006333558009,4.99258760027127,62.3459019543455,0.285660064613952
39,11,26.9636586671116,6.91651650959372,28.7918972059059,0.293021330108741
40,11,23.2294104017453,8.0202907703277,57.22831311208,0.161470624010804
41,11,11.452891834931,3.17297049262795,9.88274680448163,0.110399055289513
42,11,15.7914528513041,11.3656181028638,4.40875258175489,0.142883029012352
43,11,27.6038650791568,7.08253160707672,20.7387558850014,0.452222883888928
44,11,22.8212868671791,7.47535312797412,20.0449335746498,0.140221815810267
45,11,48.4366097462407,6.12412924560936,461.613847627586,0.705000231056899
46,11,17.9432342581559,5.07083824362343,5.54450574382618,0.03606197153993
47,11,47.4637228811945,16.8930328352223,101.693515747219,0.334714147372068
48,11,31.1856575793341,9.7907805176091,15.0494630323013,-0.0634747978420459
49,11,6.24934386904013,3.41287639078573,2.75877472310051,-0.197001543566867
50,11,15.5828866688385,5.31050671875216,12.3247310365958,0.293935906092847
51,11,26.8414845704612,9.96229425966912,90.2405435609008,0.0292122828947143
52,11,16.2059743520623,7.29525916783696,21.8004038549451,0.0912989248117781
53,11,18.8976105274924,6.13631172076763,4.23596460316235,0.167095198159159
54,11,26.8759296053988,4.82118788608251,40.7571861172598,0.134367394262834
55,11,22.2378272306102,6.16001119595312,31.204525436754,0.394999235515181
56,11,15.8216858967314,6.79752357248893,26.7814316689461,0.269142646684944
57,11,16.4100798761545,9.07096622305002,26.7559672117094,-0.0260684886484955
58,11,11.4757690659235,4.50793516132109,18.0629993976808,0.153255525798343
59,11,9.37692685099599,3.8761513157925,7.9388890053429,0.0373362618859337
60,11,38.7430070124613,13.7031799881553,60.8491306815204,0.118099579652788
61,11,17.0127644621926,10.8943841127077,5.77492916900907,0.284527667526414
62,11,15.4932744081859,7.51618422951687,115.508700198533,0.283068934750404
63,11,16.9062557098332,11.2850224613518,13.206131916135,-0.126969658713828
64,11,28.5467445965987,11.4495032729302,34.954480136059,0.255161912187698
65,11,15.2239512437577,4.29528251344248,49.3052509214063,-0.0904189608631859
66,11,17.1124734511364,16.1645749152823,6.81626858003435,-0.209410920392623
67,11,12.3533337546366,5.17648410979787,16.0618282505778,0.424243409780762
68,11,29.5905322990577,6.11513432159677,40.9352968399459,0.315416827309862
69,11,30.4681729517299,7.38900022439236,45.5704407761456,0.216225272232521
70,11,17.2565850148345,10.8856082764096,16.1104117050203,0.0347724447448929
71,11,51.3568616677736,18.7757176648272,17.8923124399303,0.483622224927275
72,11,17.9687628973254,7.86437280070324,49.2529745916692,0.351599716462076
73,11,28.5668499979273,9.47749891392954,9.49642186503016,0.34091965381286
74,11,16.1654446860779,7.54842611512153,24.0580319189878,0.507102895708606
75,11,12.2765725484538,5.17569459760336,17.988181150437,-0.0260523655754128
76,11,26.1577153306147,7.49063774285213,27.4870635452669,0.228572181657247
77,11,24.6126851159695,10.0599538264876,36.8096005131635,0.155405308268026
78,11,51.9855626263935,17.214858651688,63.2784082544946,0.29198743993008
79,11,39.5457557555004,11.2553642301479,43.4515506648829,0.457159995905812
80,11,20.8664232965947,10.120959404283,44.7783537910399,0.0029171562076229
81,11,8.67512586451072,4.22331214796376,2.00018664522392,0.185748018254178
82,11,34.086953465818,10.5369690114538,53.0985186713622,0.284623440284368
83,11,41.7989484121998,10.450771252666,177.993662356643,0.450337807208783
84,11,9.7976121889942,3.09330877533914,5.91010120442257,0.166533535245619
85,11,21.6450084240739,10.1089733323073,22.5503005019608,0.336661745560441
86,11,14.9979270085531,8.09459407903526,1.7525770532367,0.379037634228746
87,11,17.4068910014215,13.4479679004723,3.10443211205163,0.227845724606101
88,11,30.633635596241,5.51381969158981,123.050732150815,0.438290020930426
89,11,16.5841172147957,7.52922838737015,30.2101986404855,-0.170718449700731
90,11,12.7327472896478,5.46279475092156,28.9607877299472,0.042147037822263
91,11,30.1105411820434,5.84948509470025,51.74549530266,0.199093202736693
92,11,22.1719644683791,9.29896925443792,16.7022530038159,0.324350288206963
93,11,39.1999621281759,6.94990773580409,117.832716505444,0.240901572856802
94,11,42.4747639115704,11.5328127928786,131.570660049711,0.445288039867794
95,11,13.4690559852713,7.06185512654088,9.08195438581577,0.196030179529898
96,11,18.144585408987,6.63655378833251,27.0943352385545,0.332737450959981
97,11,25.330376549867,10.3978900334278,40.8799530093425,0.098103170454624
98,11,15.2834172756123,5.20984091976259,2.39569211896071,0.0292078283980561
99,11,16.8339432718643,7.25470129243442,19.8669779405046,0.0414012400429159
100,11,16.1504939333089,5.66817090371827,19.1379660320411,-0.148086871289315
1,12,14.5503689806204,4.56595882440724,15.7671518057929,0.225727359058192
2,12,15.0923799496994,7.73043706012168,35.4003547212376,0.17640294328368
3,12,9.79407332554613,3.68922424840814,19.1535798704785,-0.164074310144431
4,12,27.140909584662,9.74663796428408,105.284158833751,0.283257605013415
5,12,14.2909594077976,6.77695864622391,13.069728650859,-0.05520405706825
6,12,30.3721012912495,12.407852757483,19.1734542099666,0.102004612224905
7,12,60.2488653071407,10.2486674336191,284.464037899806,0.631083863576407
8,12,44.9940655665314,11.5341527143326,64.3880334260274,0.570543981585725
9,12,25.7535415116632,9.46495985393488,15.882131690259,0.595479737453689
10,12,28.9711198219981,12.0195051230883,21.1770946951759,0.121948791891503
11,12,16.6862392351596,6.73901473652252,11.821970634066,0.248810069009109
12,12,21.9288064619627,7.05663269717229,9.30457287751022,0.295447867385877
13,12,18.3431613481039,12.1271830264135,3.83473248320945,0.237835960814187
14,12,21.0620860209298,3.82994629882874,43.77926535832,0.372895681243274
15,12,10.4494998240631,9.24422867761915,2.52867473054915,0.0972826265579783
16,12,23.873646988246,6.88884225574104,57.4406671072714,0.281263233163779
17,12,8.23596432591182,5.489310193185,1.37964582149538,0.0129694526355842
18,12,9.77413012912819,8.59831500540151,1.86833815728732,0.00588554673589195
19,12,19.0774684814218,7.98255097237562,5.92852497200744,0.152682530792704
20,12,26.3084920058265,9.3408593830184,41.2605938142766,0.0985271281506543
21,12,18.6071416503885,6.11796615703266,63.2776559956061,0.040070954215517
22,12,40.7163483082466,13.6734091614585,96.7071224016989,0.198943832972592
23,12,12.9077767277858,7.63837511960877,3.13204149776017,0.119913035153241
24,12,11.3397356885875,3.98235033485891,18.772733366696,-0.244851597578576
25,12,26.0813787894828,8.88035862449058,26.050396244221,0.200842253828281
26,12,16.3690794783334,7.73141717865968,19.4875432373371,-0.204191999022658
27,12,21.9581430835828,6.74617632826338,5.85029082898609,0.568012109550805
28,12,14.480611377299,6.86001404566854,5.84129419746472,0.249647134621315
29,12,20.7966106825746,4.55478330678764,58.0057480796817,-0.130509468374333
30,12,18.4831016065687,7.24218328558463,21.4018124213895,0.0243728401752119
31,12,22.2206881791259,8.95708695236766,52.5012953795755,0.198816816059208
32,12,18.4390974658633,5.71572974714664,18.3223493328601,0.343816633400265
33,12,14.2949410463217,9.98199310972356,15.2824979306109,-0.0276563821521459
34,12,5.7727824187931,3.86308234755229,0.541875009329081,-0.0402899674956339
35,12,29.5674139486494,8.37782681227075,116.184041812106,0.303431229461601
36,12,33.7723106191392,4.79914082545845,141.567884336319,-0.0545664862529386
37,12,30.0291103798539,6.56080990115841,109.140559970732,-0.0249812744417672
38,12,18.1706017539265,5.02861828487166,22.7386135979916,0.159290467240987
39,12,31.8796955238105,6.86371201422277,157.579552819219,0.333841770901598
40,12,23.5945054961385,7.78074685582212,53.0281237793757,0.0238508235429579
41,12,10.5364928418852,3.12472102328607,16.2601677854963,0.200504341907162
42,12,31.4134361515721,10.9402202267329,81.1275641844255,0.0923040804095223
43,12,16.5388170737422,7.18062791061181,20.3152193440515,0.106858001505138
44,12,25.0157600781514,7.24180728738568,2.2637586626346,0.436925851014278
45,12,36.0977224423079,6.52292301438579,67.9918560446024,0.285340063876501
46,12,17.9939596228102,4.85335830298218,43.7432011932261,0.258377364575777
47,12,52.579207757245,16.3830953408332,159.080787881464,0.317340565803647
48,12,12.0024612465094,9.23776669388659,2.77604353341188,0.0774985594250045
49,12,6.81119014213845,3.04523102767957,3.24685928546956,0.223999033858859
50,12,14.8237142297764,5.3389172889074,13.1043146918036,0.250419478082348
51,12,27.5435296969613,9.49339182958038,175.527367714065,-0.181444239408628
52,12,21.4920140516135,7.02179513425689,10.6956157128634,0.32297471964296
53,12,13.9943588028355,5.99659133288841,5.4301293585365,0.0201328857324792
54,12,43.7067146643813,4.71449588604122,312.928386719585,0.164088090357637
55,12,25.0344994311612,6.24700987167064,23.6394375441501,0.438306648576733
56,12,20.0143959832814,6.72679004054943,19.773582793598,0.225013208024854
57,12,15.4328107246319,8.59134942324902,7.70517865950279,0.201257836082584
58,12,15.4702883334201,4.43579392905338,37.9618157699539,0.231171539332945
59,12,10.439924319956,3.71968001188881,53.186245531573,0.000870782163255181
60,12,24.4894483367303,13.1361205684004,8.51388792174022,0.34358227920083
61,12,31.7870772033352,10.6341925745987,30.6491588514695,0.179432714327221
62,12,22.364500833376,7.42344395279143,55.2872931223474,0.288945998487223
63,12,29.7934815339744,10.5938016795704,92.2746374736834,-0.0353280569220041
64,12,21.1457399020344,11.1321900214714,13.6645157557263,0.065911176929224
65,12,5.0294899697076,3.99009942690717,0.373484082660477,-0.143748562931103
66,12,20.8800142666893,15.1469352491256,19.6682538293346,0.0355492255737153
67,12,14.4770089000463,5.34190331408874,16.820373952591,-0.0173955392313929
68,12,23.7899651599292,6.1247944328268,50.7756649941432,0.0855274494483347
69,12,11.8447071481982,7.23577548540526,2.59715025294603,0.130756401978214
70,12,17.1888234084781,10.376100307334,12.2669343812891,0.0289126877213725
71,12,51.2554163227897,18.3205540065131,31.7348892904308,0.412425754828172
72,12,19.8468351672261,7.82275387713015,12.6537216120028,0.41358824912577
